fight_url,fighter_1_url,fighter_2_url,event_url,weight_class,method,method_type,round,time,time_seconds,total_fight_time_seconds,winner
c9d2a718f39274c0,8adcbd525fab8d9b,03dee485905dbc9f,585f9ffdb0cd0466,Welterweight,KO/TKO,Knockout or Technical Knockout,1,1:15,75,75,8adcbd525fab8d9b
6b9ed3867dd42b3b,feedf3053472fe56,4aa58269d0664b5b,585f9ffdb0cd0466,Welterweight,KO/TKO,Knockout or Technical Knockout,1,0:51,51,51,feedf3053472fe56
6fd1edb58d271f7c,da22387a0407a2dc,bf7ad5628363eec9,585f9ffdb0cd0466,Bantamweight,SUB,Submission,1,4:19,259,259,da22387a0407a2dc
582846744e379178,147e70aa6cc48cfc,6d48a2df51749d91,585f9ffdb0cd0466,Middleweight,SUB,Submission,1,1:23,83,83,147e70aa6cc48cfc
32f2965b4f4c4ebf,bd532e9a2b93870c,9f5e3c20ce40b344,585f9ffdb0cd0466,Women's Bantamweight,KO/TKO,Knockout or Technical Knockout,2,1:20,80,380,bd532e9a2b93870c
799acf3ae8a5df0a,792be9a24df82ed6,6d35bf94f7d30241,3ab0df1ddd5f1dc2,Flyweight,U-DEC,Unanimous Decision,5,5:00,300,1500,792be9a24df82ed6
18729b11614406bf,669970f7feba8ecd,47b63240018d5d86,3ab0df1ddd5f1dc2,Women's Flyweight,U-DEC,Unanimous Decision,5,5:00,300,1500,669970f7feba8ecd
7edf2fe3a8776a44,49edd0d90f60fb7d,89839250eb25c9c1,3ab0df1ddd5f1dc2,Light Heavyweight,S-DEC,Split Decision,3,5:00,300,900,49edd0d90f60fb7d
eaa885cf7ae31e0b,a9e260472d321361,6551c64fbcd1a467,3ab0df1ddd5f1dc2,Women's Flyweight,SUB,Submission,3,2:28,148,748,a9e260472d321361
6ad594777cce2d7d,71505842fb6455c3,8e9eb3fc86db0f7d,3ab0df1ddd5f1dc2,Middleweight,KO/TKO,Knockout or Technical Knockout,1,4:28,268,268,71505842fb6455c3
d29a82322bb083d9,dd6103dd7127db1d,b27a1fcb56a3035a,3ab0df1ddd5f1dc2,Welterweight,U-DEC,Unanimous Decision,3,5:00,300,900,dd6103dd7127db1d
b989d4d7e220b3c1,24656ef4d605c96f,6bd02119599741a4,3ab0df1ddd5f1dc2,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,24656ef4d605c96f
24581e2b39fe3319,f1d64ae34e088832,eb8d8c2a95cfccb8,3ab0df1ddd5f1dc2,Bantamweight,SUB,Submission,2,3:43,223,523,f1d64ae34e088832
5256ba94641a4284,52c2ae6d2f2d2613,b8a85389d115e35a,3ab0df1ddd5f1dc2,Featherweight,SUB,Submission,2,0:59,59,359,52c2ae6d2f2d2613
de084f0d65421cfa,c0badf3243907e59,d31a5546c0e9b213,3ab0df1ddd5f1dc2,Heavyweight,U-DEC,Unanimous Decision,3,5:00,300,900,c0badf3243907e59
f93b074dfd47b4b4,1a2bf44edb8055b6,1effd880e1f1bb30,3ab0df1ddd5f1dc2,Bantamweight,S-DEC,Split Decision,3,5:00,300,900,1a2bf44edb8055b6
c9cef59a5de32219,700a674c042b7a96,c7c39e2fb70248b3,3ab0df1ddd5f1dc2,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,700a674c042b7a96
f0723cda67db3954,5c637af9472ae7cc,38c5817ade8a8014,3ab0df1ddd5f1dc2,Women's Flyweight,S-DEC,Split Decision,3,5:00,300,900,5c637af9472ae7cc
ebf7cea27b83c432,54f64b5e283b0ce7,150ff4cc642270b9,221b2a3070c7ce3e,Featherweight,KO/TKO,Knockout or Technical Knockout,3,1:34,94,694,54f64b5e283b0ce7
b8bf186f884678ea,767755fd74662dbf,e1147d3d2dabe1ce,221b2a3070c7ce3e,Middleweight,SUB,Submission,1,3:34,214,214,767755fd74662dbf
b09f54654b0f95f5,d802174b0c0c1f4e,333b9e5c723ac873,221b2a3070c7ce3e,Light Heavyweight,U-DEC,Unanimous Decision,3,5:00,300,900,d802174b0c0c1f4e
cc11a0762f246fa4,396fe87b84ac2e1c,82a5152216251682,221b2a3070c7ce3e,Featherweight,U-DEC,Unanimous Decision,3,5:00,300,900,396fe87b84ac2e1c
108434acbbd75d26,06734ca9d88dec3a,369ea36e450ae62a,221b2a3070c7ce3e,Middleweight,KO/TKO,Knockout or Technical Knockout,2,4:52,292,592,06734ca9d88dec3a
781a2ea50f5ae68f,6e8f1bcdda94ff45,09a4447655fd4b7b,221b2a3070c7ce3e,Light Heavyweight,KO/TKO,Knockout or Technical Knockout,1,0:51,51,51,6e8f1bcdda94ff45
1d65c141776949d6,b997be68943010fc,6a2f7c151031653d,221b2a3070c7ce3e,Welterweight,KO/TKO,Knockout or Technical Knockout,1,1:30,90,90,b997be68943010fc
919e3c5cc6999cb3,849c5d9979df5357,bf2c8e01b07d3eb1,221b2a3070c7ce3e,Catch Weight,S-DEC,Split Decision,3,5:00,300,900,849c5d9979df5357
af6eeea1cfe33240,36b8f265bcd1b7a4,1e719d4b676dc19a,221b2a3070c7ce3e,Middleweight,SUB,Submission,3,3:14,194,794,36b8f265bcd1b7a4
df7928de73fc2fe8,8667caa0451d245b,7a5e8c94a86f9895,221b2a3070c7ce3e,Heavyweight,KO/TKO,Knockout or Technical Knockout,1,4:27,267,267,8667caa0451d245b
5c783cd188425783,a09ed60aa67a3f67,f264ba50b007f39e,221b2a3070c7ce3e,Featherweight,U-DEC,Unanimous Decision,3,5:00,300,900,a09ed60aa67a3f67
bde635a4f345bc3e,6a96ad1bc34fb113,12ebd7d157e91701,221b2a3070c7ce3e,Middleweight,U-DEC,Unanimous Decision,3,5:00,300,900,6a96ad1bc34fb113
6114076c689e8457,8f765fd5775a8873,28d421729451c8ca,221b2a3070c7ce3e,Welterweight,U-DEC,Unanimous Decision,3,5:00,300,900,8f765fd5775a8873
a2f2c64f9fb3fb1c,093e1f5bb73850be,595db60957de51d3,6a0047ac8c99fece,Middleweight,KO/TKO,Knockout or Technical Knockout,5,2:22,142,1342,093e1f5bb73850be
f01b97e864cb4b8b,05339613bf8e9808,60425d07ef4b91a7,6a0047ac8c99fece,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,05339613bf8e9808
503d7342cc08109f,814e5233e2acf2ee,3cf18e01cb6cbde3,6a0047ac8c99fece,Flyweight,U-DEC,Unanimous Decision,3,5:00,300,900,814e5233e2acf2ee
a2f46e94aa6b0c64,5c84f673b7bb7c15,60a42bf82447c919,6a0047ac8c99fece,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,5c84f673b7bb7c15
0599f35e6679de02,92a9aa9c93192871,361d49960a196976,6a0047ac8c99fece,Featherweight,U-DEC,Unanimous Decision,3,5:00,300,900,92a9aa9c93192871
c61923255389e67c,8d3273573b85be09,1a31ef98efce7a79,6a0047ac8c99fece,Flyweight,U-DEC,Unanimous Decision,3,5:00,300,900,8d3273573b85be09
308f6cb830019ea9,ffd3224638c01b57,7b433309b0fd12aa,6a0047ac8c99fece,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,ffd3224638c01b57
fc73ecbd83b7f159,f9ab66e67240db7b,4f3064faf17aa711,6a0047ac8c99fece,Women's Bantamweight,SUB,Submission,3,4:33,273,873,f9ab66e67240db7b
53f7f1b4834387a8,ac7c765882f2c68c,c742287ed86a09bc,6a0047ac8c99fece,Women's Strawweight,U-DEC,Unanimous Decision,3,5:00,300,900,ac7c765882f2c68c
4277b02a4dadac40,3f4c3bc822bea45d,87f8699fdcc2c404,6a0047ac8c99fece,Women's Strawweight,U-DEC,Unanimous Decision,3,5:00,300,900,3f4c3bc822bea45d
32b8c6c4b735d712,be9bdec19b7e9ffe,140567899d98978a,6a0047ac8c99fece,Heavyweight,U-DEC,Unanimous Decision,3,5:00,300,900,be9bdec19b7e9ffe
998bde5639c61adb,6e15f63b6c2e2c15,4461d7e47375a895,5bdcbd8dd681a257,Flyweight,S-DEC,Split Decision,5,5:00,300,1500,6e15f63b6c2e2c15
6fa2dae90bda4742,285ae0b4a68221f4,0c6d9ea8306c029e,5bdcbd8dd681a257,Middleweight,S-DEC,Split Decision,3,5:00,300,900,285ae0b4a68221f4
ee5c0b8a757992af,c68c68efaa5ca6ef,c730a0be691dc081,5bdcbd8dd681a257,Welterweight,U-DEC,Unanimous Decision,3,5:00,300,900,c68c68efaa5ca6ef
98c29ba02cee5ba3,99bd51917728c25d,e132d47bd9efbbe0,5bdcbd8dd681a257,Lightweight,KO/TKO,Knockout or Technical Knockout,2,1:42,102,402,99bd51917728c25d
f690949d90ff1dee,8a1f3b5c526cd6e6,cdb96af67d096b1e,5bdcbd8dd681a257,Welterweight,S-DEC,Split Decision,3,5:00,300,900,8a1f3b5c526cd6e6
f1cc9169813c4a3e,7d0a1968b38ca439,077e3ace32b72be9,5bdcbd8dd681a257,Flyweight,KO/TKO,Knockout or Technical Knockout,1,2:50,170,170,7d0a1968b38ca439
69a5895fde58432c,b8bbdeff718dbb7d,87c0b1c696ddfb43,5bdcbd8dd681a257,Featherweight,SUB,Submission,1,4:06,246,246,b8bbdeff718dbb7d
57415110bd494c79,40f3cb27fc7305a1,d8da10db80131bec,5bdcbd8dd681a257,Welterweight,U-DEC,Unanimous Decision,3,5:00,300,900,40f3cb27fc7305a1
85854504ce1aa97a,c15fa95b9a12fde4,0f3a990526c5e706,5bdcbd8dd681a257,Heavyweight,KO/TKO,Knockout or Technical Knockout,2,2:15,135,435,c15fa95b9a12fde4
48dd2c9cb39bd2d4,abb68e3c7ca128f2,3351aa64aa83c4d9,5bdcbd8dd681a257,Women's Strawweight,S-DEC,Split Decision,3,5:00,300,900,abb68e3c7ca128f2
b23554da35a84fbc,8e6654e9f0461b8f,e4ba58725825412d,5bdcbd8dd681a257,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,8e6654e9f0461b8f
de484433eef22e1d,b62d5280966b2460,e0d3d9b564f95635,5bdcbd8dd681a257,Flyweight,SUB,Submission,2,2:12,132,432,b62d5280966b2460
8c5e06c71f392f33,e5549c82bfb5582d,749f572d1d3161fb,eee8efec7b951d84,Light Heavyweight,KO/TKO,Knockout or Technical Knockout,4,4:32,272,1172,e5549c82bfb5582d
1d68bb733de24b06,3253b16d38ae087d,fc169c387b4b465d,eee8efec7b951d84,Women's Bantamweight,S-DEC,Split Decision,5,5:00,300,1500,3253b16d38ae087d
3d7d82fff71e395a,bc711b6dd95c1af6,d0f3959b4a9747e6,eee8efec7b951d84,Bantamweight,S-DEC,Split Decision,3,5:00,300,900,bc711b6dd95c1af6
5931cd9cf5da5f75,327d5f279895110d,3a46b268013afede,eee8efec7b951d84,Middleweight,KO/TKO,Knockout or Technical Knockout,1,5:00,300,300,327d5f279895110d
9ea124a13d071186,1af1170ed937cba7,b9706f80d005036c,eee8efec7b951d84,Women's Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,1af1170ed937cba7
69bca5091b2a31f6,b9437600497350f3,4a28cb716c19157a,eee8efec7b951d84,Welterweight,KO/TKO,Knockout or Technical Knockout,3,2:17,137,737,b9437600497350f3
eb73b63bbd7b88a7,abcf2cc6efc42031,cd2c4d30c6e13b47,eee8efec7b951d84,Women's Strawweight,S-DEC,Split Decision,3,5:00,300,900,abcf2cc6efc42031
e8aad69aace1d31f,262a7d06203657e6,d2cd7a69cc55e7ed,eee8efec7b951d84,Lightweight,S-DEC,Split Decision,3,5:00,300,900,262a7d06203657e6
ed5b6681ab4e83e5,64d47ef881a437a4,260bd4cef10b033f,eee8efec7b951d84,Middleweight,U-DEC,Unanimous Decision,3,5:00,300,900,64d47ef881a437a4
58dec0a39cdefa3f,a67f5afa8d6a1b80,50db8711c70196cd,eee8efec7b951d84,Light Heavyweight,SUB,Submission,1,1:35,95,95,a67f5afa8d6a1b80
58e5fc1914c4e641,31ef8b67e13495b3,d910665038efc639,eee8efec7b951d84,Women's Strawweight,U-DEC,Unanimous Decision,3,5:00,300,900,31ef8b67e13495b3
84b3577229880760,523fa774700d7d3f,4b47e71384a9522f,eee8efec7b951d84,Welterweight,SUB,Submission,1,3:19,199,199,523fa774700d7d3f
7ca4c91bab696b89,b6452706b373eea1,c2299ec916bc7c56,079488710f012779,Lightweight,KO/TKO,Knockout or Technical Knockout,2,5:00,300,600,b6452706b373eea1
62ff1e5deb124ff5,881bf86d4cba8578,2f181c0467965b98,079488710f012779,Middleweight,U-DEC,Unanimous Decision,3,5:00,300,900,881bf86d4cba8578
19706d8ba0edf9cd,e1d40e8782d80bc2,791c8437b341fba5,079488710f012779,Featherweight,S-DEC,Split Decision,3,5:00,300,900,e1d40e8782d80bc2
45f00a42a17f8e2a,f626118b6da0e020,dda15dbfafb792df,079488710f012779,Welterweight,KO/TKO,Knockout or Technical Knockout,2,3:47,227,527,f626118b6da0e020
f114929ed709606e,5b03b61f9d90125e,b909a9a9688b5284,079488710f012779,Featherweight,KO/TKO,Knockout or Technical Knockout,2,0:27,27,327,5b03b61f9d90125e
d806aacf5b6ba7f6,1e4f273069fb9e85,dccb63727f2f5f74,079488710f012779,Lightweight,KO/TKO,Knockout or Technical Knockout,3,2:59,179,779,1e4f273069fb9e85
89b772f864acb637,cd13728ae1151f46,64ad3e3b0efa30bb,079488710f012779,Light Heavyweight,S-DEC,Split Decision,3,5:00,300,900,cd13728ae1151f46
3599e9de4ae0e171,46e2011d92463b7e,74f9448b97bf8bec,079488710f012779,Light Heavyweight,U-DEC,Unanimous Decision,3,5:00,300,900,46e2011d92463b7e
e01019fbfe0e9528,5b86d491d63890c5,37c5366d18ed6c05,079488710f012779,Lightweight,U-DEC,Unanimous Decision,3,5:00,300,900,5b86d491d63890c5
d063d46208c560b1,8b1ed83b02303075,37098a6e6c27fb66,079488710f012779,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,8b1ed83b02303075
7ba432e218edc17d,06e4245d16fc5315,07047eb7d17fb0a2,079488710f012779,Women's Bantamweight,SUB,Submission,1,3:52,232,232,06e4245d16fc5315
47d978a984a163aa,e8fe9c15d348e778,dc7927cd622676a7,079488710f012779,Flyweight,U-DEC,Unanimous Decision,3,5:00,300,900,e8fe9c15d348e778
a187670c5ee1ec5f,e3964ece586e0635,f2b3f4ef3f780168,079488710f012779,Women's Bantamweight,S-DEC,Split Decision,3,5:00,300,900,e3964ece586e0635
eedc7fccf7037949,fd406a32a6fb3a29,4bdedbdeedff7d1d,079488710f012779,Lightweight,SUB,Submission,1,3:34,214,214,fd406a32a6fb3a29
3146e5a47a922976,c03520b5c88ed6b4,b50a426a33da0012,0c01568b1ac77bff,Bantamweight,U-DEC,Unanimous Decision,5,5:00,300,1500,c03520b5c88ed6b4
6f83cfae0c800ef8,132deb59abae64b1,e8b731feff72294b,0c01568b1ac77bff,Women's Flyweight,U-DEC,Unanimous Decision,5,5:00,300,1500,132deb59abae64b1
2335e75ce63805b6,f166e93d04a8c274,def8166ff24bd237,0c01568b1ac77bff,Featherweight,U-DEC,Unanimous Decision,3,5:00,300,900,f166e93d04a8c274
27d98a8ee6608e27,323d4ca260dfa0ba,4148802ae4a50768,0c01568b1ac77bff,Lightweight,S-DEC,Split Decision,3,5:00,300,900,323d4ca260dfa0ba
78b506e5092a27fd,f2900678e98f6d6a,6d68c1afe954f121,0c01568b1ac77bff,Flyweight,U-DEC,Unanimous Decision,3,5:00,300,900,f2900678e98f6d6a
2397e2a92710705a,d3f5d33d61cd00c9,578ef12674df1e6a,0c01568b1ac77bff,Women's Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,d3f5d33d61cd00c9
3733d100f7bd5590,e4a47b07044ddd72,2e7878927067fdca,0c01568b1ac77bff,Lightweight,KO/TKO,Knockout or Technical Knockout,1,4:02,242,242,e4a47b07044ddd72
c60a317c7767abb7,8bd4200561c77a62,40cb680ae1cd331f,0c01568b1ac77bff,Women's Strawweight,SUB,Submission,1,3:02,182,182,8bd4200561c77a62
dae8ad2e03aa4a9a,17e97649403ba428,5ef94841c4bc3f86,0c01568b1ac77bff,Flyweight,U-DEC,Unanimous Decision,3,5:00,300,900,17e97649403ba428
3cdc6fea724be133,fe2babf95de24fb1,7d420039bbfe7c1a,0c01568b1ac77bff,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,fe2babf95de24fb1
ee9ade72b44dfa06,45f7cb591c3ab00b,23024fdfc966410a,ee0b69e307c857e5,Welterweight,U-DEC,Unanimous Decision,5,5:00,300,1500,45f7cb591c3ab00b
bcfaf1dd78f12f97,262d32ebda89efc4,6a1901c62ab3870f,ee0b69e307c857e5,Women's Flyweight,U-DEC,Unanimous Decision,3,5:00,300,900,262d32ebda89efc4
453e6f2665c85fd7,97cf1a2c7c5e7889,31f8081c7600da93,ee0b69e307c857e5,Featherweight,KO/TKO,Knockout or Technical Knockout,1,3:59,239,239,97cf1a2c7c5e7889
fe59646ebad8b6e4,7f6ed67d3ed3c036,67c1d46f4ed16f9e,ee0b69e307c857e5,Bantamweight,SUB,Submission,2,0:29,29,329,7f6ed67d3ed3c036
75fa9c0bb31caaa3,c739c2995a275314,0bc697c5936a2d0a,ee0b69e307c857e5,Lightweight,U-DEC,Unanimous Decision,3,5:00,300,900,c739c2995a275314
b80c6eba11c54778,06626b6287e1ae1e,a13d755965a4ec9f,ee0b69e307c857e5,Lightweight,KO/TKO,Knockout or Technical Knockout,2,4:14,254,554,06626b6287e1ae1e
abfd5ac6cf186d8a,a57cb948c4c70a47,d7fe8c6b7d2872e5,ee0b69e307c857e5,Featherweight,SUB,Submission,2,4:19,259,559,a57cb948c4c70a47
69bde5bae0d6ec4f,b1f21ce050035d58,5cdf5339728f580d,ee0b69e307c857e5,Flyweight,U-DEC,Unanimous Decision,3,5:00,300,900,b1f21ce050035d58
6e9876d2be2bbd02,f2f140ce7532e327,3f11fd1751fa83b1,ee0b69e307c857e5,Featherweight,U-DEC,Unanimous Decision,3,5:00,300,900,f2f140ce7532e327
f1613b372748c8bb,bc7d1ad49fcb2d08,2c483cf443f38ece,ee0b69e307c857e5,Women's Strawweight,SUB,Submission,1,3:28,208,208,bc7d1ad49fcb2d08
f734b497add754af,5f61780fe5e9b6d0,a817e238b2747404,ee0b69e307c857e5,Middleweight,U-DEC,Unanimous Decision,3,5:00,300,900,5f61780fe5e9b6d0
0c418b9cdfd525c9,a2d342ffc83913ed,641ca2c2ed91b93c,ee0b69e307c857e5,Featherweight,SUB,Submission,2,1:14,74,374,a2d342ffc83913ed
15805ae1eea3343e,4126a78111c0855a,13a0275fa13c4d26,be8ad887e4d674b0,Middleweight,U-DEC,Unanimous Decision,5,5:00,300,1500,4126a78111c0855a
70afe9e0d2422252,d25240135aee03e5,f0feeb2192937424,be8ad887e4d674b0,Women's Strawweight,U-DEC,Unanimous Decision,3,5:00,300,900,d25240135aee03e5
5c5523a6bf83e44f,d5bab53a1a603aac,0cd0456d6029cec2,be8ad887e4d674b0,Middleweight,KO/TKO,Knockout or Technical Knockout,2,1:49,109,409,d5bab53a1a603aac
bad06a5380d762b8,480779d7f9a424d3,7facc9c45d792985,be8ad887e4d674b0,Featherweight,KO/TKO,Knockout or Technical Knockout,2,1:30,90,390,480779d7f9a424d3
ae50a1a655b1a8f6,c32aeb1a59e6272d,84b3e7d38f2d2ec5,be8ad887e4d674b0,Welterweight,KO/TKO,Knockout or Technical Knockout,1,4:39,279,279,c32aeb1a59e6272d
2cbd53e43d3f606b,6ac9bc2953c47345,4144798612ef96e5,be8ad887e4d674b0,Middleweight,SUB,Submission,2,4:12,252,552,6ac9bc2953c47345
560f1e26c2a6690a,5d495dec23d7c68e,c4d039123e62f6a9,be8ad887e4d674b0,Lightweight,S-DEC,Split Decision,3,5:00,300,900,5d495dec23d7c68e
d2caa1ddb9de7481,23dec7c47cb418f8,baa9be02c3e3e038,be8ad887e4d674b0,Middleweight,U-DEC,Unanimous Decision,3,5:00,300,900,23dec7c47cb418f8
ba8eda6993922ba0,19c591115a58982c,93b2b7caa457cbea,be8ad887e4d674b0,Lightweight,S-DEC,Split Decision,3,5:00,300,900,19c591115a58982c
903d588b30a471e8,e3964ece586e0635,68d35296f566792b,be8ad887e4d674b0,Women's Bantamweight,S-DEC,Split Decision,3,5:00,300,900,e3964ece586e0635
d4127baf74b0e791,2997e7fe3c9d3d4a,9dedfdd91070ddd8,be8ad887e4d674b0,Women's Flyweight,KO/TKO,Knockout or Technical Knockout,1,1:02,62,62,2997e7fe3c9d3d4a
6c44af21414e4143,0d7b51c9d2649a6e,1338e2c7480bdf9e,32ba186f4b0e3267,Middleweight,SUB,Submission,4,3:38,218,1118,0d7b51c9d2649a6e
bf8c5effd23f69c4,853eb0dd5c0e2149,32ab52e5de93092d,32ba186f4b0e3267,Flyweight,KO/TKO,Knockout or Technical Knockout,1,4:04,244,244,853eb0dd5c0e2149
059f5cf0e9e37627,193b9d1858bc4df3,72db2a14ffa73ece,32ba186f4b0e3267,Lightweight,S-DEC,Split Decision,3,5:00,300,900,193b9d1858bc4df3
dd3d8f7066c145b7,2cd428e9606856fd,c62fbc117d57b943,32ba186f4b0e3267,Heavyweight,S-DEC,Split Decision,3,5:00,300,900,2cd428e9606856fd
3c319d4659e6c8fd,7ee0fd831c0fe7c3,e64b96c07d7ce999,32ba186f4b0e3267,Welterweight,KO/TKO,Knockout or Technical Knockout,2,4:02,242,542,7ee0fd831c0fe7c3
ea4ff1d77928b029,f5779a2303ed76ec,c15fa95b9a12fde4,32ba186f4b0e3267,Heavyweight,SUB,Submission,1,4:56,296,296,f5779a2303ed76ec
43ebfc8914a39061,1ae8f3c723aacff4,6751eacd16bd59bc,32ba186f4b0e3267,Featherweight,S-DEC,Split Decision,3,5:00,300,900,1ae8f3c723aacff4
b9d5c77ae7a8109b,04835018f90b118c,5078e1dacf9d25f4,32ba186f4b0e3267,Women's Flyweight,U-DEC,Unanimous Decision,3,5:00,300,900,04835018f90b118c
bfff6cf22c1c569c,a9da3158dd2c2b5a,4f140403000158b5,32ba186f4b0e3267,Featherweight,KO/TKO,Knockout or Technical Knockout,3,0:48,48,648,a9da3158dd2c2b5a
ce75f5ecbc0d3dfd,6c3b2525436cf5d4,dc07493a87dc0a6e,32ba186f4b0e3267,Lightweight,U-DEC,Unanimous Decision,3,5:00,300,900,6c3b2525436cf5d4
ea824ac4b8ed8a35,32490e80ddab1e5a,814ff3018127e8fc,32ba186f4b0e3267,Welterweight,U-DEC,Unanimous Decision,3,5:00,300,900,32490e80ddab1e5a
075a102456080ab2,c051c2e12d692b8a,2bd98ab77a8daa75,32ba186f4b0e3267,Flyweight,SUB,Submission,1,2:39,159,159,c051c2e12d692b8a
84973bbdffaf0d0e,e2f6b2769aaedd6c,c9cf753cfdf77fc2,2c733e059462c1dc,Heavyweight,SUB,Submission,1,1:44,104,104,e2f6b2769aaedd6c
e72a2130e7387637,e0c6edcb5b5d0b90,29af297d9f1de0f8,2c733e059462c1dc,Featherweight,U-DEC,Unanimous Decision,3,5:00,300,900,e0c6edcb5b5d0b90
7b4284bd3033a319,b7c5eb7cdbac6a63,0f1efce7d2571d10,2c733e059462c1dc,Welterweight,S-DEC,Split Decision,3,5:00,300,900,b7c5eb7cdbac6a63
6aa89b7b5350b8e2,45f0cc9d18f35137,32feae6d9a1e5047,2c733e059462c1dc,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,45f0cc9d18f35137
e0b14afd93af5638,3143bf892608139a,af9efbfd63d39734,2c733e059462c1dc,Women's Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,3143bf892608139a
1332c1037c955d82,148bb103cfbf123e,68b8ebdfce9dbb61,2c733e059462c1dc,Bantamweight,SUB,Submission,2,1:55,115,415,148bb103cfbf123e
a7ac1dfcdc083694,351c4ec637380ad5,91dac5e69e28d5b5,2c733e059462c1dc,Women's Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,351c4ec637380ad5
6bcaa0de4003cc41,25f9a5f3e8a52618,d35f734c56a89103,2c733e059462c1dc,Heavyweight,U-DEC,Unanimous Decision,3,5:00,300,900,25f9a5f3e8a52618
cd9851b8eadb53a9,52c2ae6d2f2d2613,082eba4cd80f736f,2c733e059462c1dc,Featherweight,SUB,Submission,1,3:52,232,232,52c2ae6d2f2d2613
1b5d5af1bc0a34c7,1b35af4d1529adf6,d35298b6df168456,2c733e059462c1dc,Women's Strawweight,U-DEC,Unanimous Decision,3,5:00,300,900,1b35af4d1529adf6
33655fd07cfbe034,2b6fc1c02736833d,65f09bacd3957381,fe435e440b5de0ff,Bantamweight,U-DEC,Unanimous Decision,5,5:00,300,1500,2b6fc1c02736833d
b38450d9aa0f52b8,06734ca9d88dec3a,0d65c432720accb9,fe435e440b5de0ff,Middleweight,U-DEC,Unanimous Decision,3,5:00,300,900,06734ca9d88dec3a
bb85e207eba236bc,aa72b0f831d0bfe5,7c7332319c14094c,fe435e440b5de0ff,Bantamweight,U-DEC,Unanimous Decision,3,5:00,300,900,aa72b0f831d0bfe5
2d39c26876246223,c58f51dedb310998,22a92d7f62195791,fe435e440b5de0ff,Welterweight,SUB,Submission,1,3:44,224,224,c58f51dedb310998
d0d74672150ddea3,7447e9f28508106a,8e5d953bdb9ae5e7,fe435e440b5de0ff,Women's Strawweight,U-DEC,Unanimous Decision,3,5:00,300,900,7447e9f28508106a
de767dd5216bcad9,58bbef3770bb2dfc,48a9a128784d53d1,fe435e440b5de0ff,Lightweight,KO/TKO,Knockout or Technical Knockout,3,3:36,216,816,58bbef3770bb2dfc
fbbb703581440496,e90a2f22417af68e,a495f599e787614f,fe435e440b5de0ff,Light Heavyweight,KO/TKO,Knockout or Technical Knockout,2,3:18,198,498,e90a2f22417af68e
1cd63899011c4bf6,ec13c393d029297d,3753714927f18437,fe435e440b5de0ff,Lightweight,KO/TKO,Knockout or Technical Knockout,1,4:45,285,285,ec13c393d029297d
637f792270a0c746,6747ccd6d1acd266,1a9480fc288e55d7,fe435e440b5de0ff,Heavyweight,U-DEC,Unanimous Decision,3,5:00,300,900,6747ccd6d1acd266
77df662671ce11c5,7772b283d288dbe2,6d38e41efa47a72d,fe435e440b5de0ff,Lightweight,U-DEC,Unanimous Decision,3,5:00,300,900,7772b283d288dbe2
f80143e1f3c3d319,e94085e821bd81de,6c9b66b43663f2f7,fe435e440b5de0ff,Women's Strawweight,S-DEC,Split Decision,3,5:00,300,900,e94085e821bd81de
d038ff5ac21094f3,4c88a1db5a46c6a4,40a456a25d52ee65,fe435e440b5de0ff,Lightweight,U-DEC,Unanimous Decision,3,5:00,300,900,4c88a1db5a46c6a4
e6851877e33d343f,4e6738062d469256,0112352cb32f5026,fe435e440b5de0ff,Middleweight,U-DEC,Unanimous Decision,3,5:00,300,900,4e6738062d469256
ec5163539a133f17,b1b0729d27936f2f,f1fac969a1d70b08,026b4f7049085842,Welterweight,U-DEC,Unanimous Decision,5,5:00,300,1500,b1b0729d27936f2f
ec434314c5438fc7,399afbabc02376b5,fa6796c55d6c5440,026b4f7049085842,Heavyweight,KO/TKO,Knockout or Technical Knockout,1,1:00,60,60,399afbabc02376b5
3e2bde19e752f64b,7826923b47f8d72a,887961364be5ceb3,026b4f7049085842,Lightweight,SUB,Submission,1,3:22,202,202,7826923b47f8d72a
f02fed4e98048471,d1c65d2cf2925ddd,a93f94c923c3a9cb,026b4f7049085842,Middleweight,U-DEC,Unanimous Decision,3,5:00,300,900,d1c65d2cf2925ddd
8a2e28da18ba6a25,040a74bb0a465c54,9560ff14eb3129f7,026b4f7049085842,Featherweight,U-DEC,Unanimous Decision,3,5:00,300,900,040a74bb0a465c54
45e6a9b56ee3a9d1,329e403448756217,361d49960a196976,026b4f7049085842,Featherweight,U-DEC,Unanimous Decision,3,5:00,300,900,329e403448756217
