fighter_url,fight_url,referee,significant_strikes_landed,significant_strikes_attempted,significant_strike_accuracy,head_strikes_landed,head_strikes_attempted,body_strikes_landed,body_strikes_attempted,leg_strikes_landed,leg_strikes_attempted,distance_strikes_landed,distance_strikes_attempted,clinch_strikes_landed,clinch_strikes_attempted,ground_strikes_landed,ground_strikes_attempted,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,takedown_accuracy,knockdowns,submission_attempts,reversals,control_time_seconds,significant_strike_accuracy_opponent
5d495dec23d7c68e,19fe7177254802d1,Chris Tognoni,39,143,0.27,32,136,1,1,6,6,39,142,0,0,0,1,64,179,3,5,0.6,0,0,0,155,0.27
312f7d7b2b2f7de4,96c2f85b46e98e91,Marc Goddard,131,345,0.37,115,323,8,14,8,8,130,342,0,1,1,2,134,348,1,3,0.33,0,0,0,26,0.37
6967153c7edb4d87,96c2f85b46e98e91,Marc Goddard,135,261,0.51,119,240,9,13,7,8,130,255,5,6,0,0,136,262,0,0,,0,0,0,0,0.51
5d1b7e3dd9e11074,9d8a37f130db13e5,Mike Beltran,61,115,0.53,47,95,11,17,3,3,46,94,9,15,6,6,62,119,0,1,0.0,0,0,0,29,0.53
8d3273573b85be09,9d8a37f130db13e5,Mike Beltran,40,80,0.5,19,55,13,17,8,8,38,77,2,3,0,0,40,81,0,6,0.0,0,0,0,0,0.5
f14f644d41ade29f,6bdf0756fb57aced,Mark Smith,44,79,0.55,39,71,1,2,4,6,34,65,5,8,5,6,68,106,0,1,0.0,1,0,0,48,0.55
d0e1b42d41dab603,6bdf0756fb57aced,Mark Smith,37,73,0.5,31,64,5,8,1,1,24,51,13,22,0,0,53,96,0,0,,0,1,0,30,0.5
b7b84ccd221be298,061990783b9bdb36,Jason Herzog,135,273,0.49,103,233,26,34,6,6,134,272,1,1,0,0,135,273,1,5,0.2,0,0,0,49,0.49
323d4ca260dfa0ba,061990783b9bdb36,Jason Herzog,147,433,0.33,120,395,17,27,10,11,147,433,0,0,0,0,149,436,0,0,,0,0,0,0,0.33
41cc71cbf210e0fe,0dfdc94c1da32e20,Chris Tognoni,115,202,0.56,60,140,37,42,18,20,98,180,15,20,2,2,164,262,1,6,0.16,0,0,0,163,0.56
e1d40e8782d80bc2,0dfdc94c1da32e20,Chris Tognoni,101,187,0.54,60,134,27,39,14,14,90,169,11,18,0,0,116,205,0,3,0.0,0,0,0,82,0.54
b7c5eb7cdbac6a63,d6c3b730dc9f21a5,Mike Beltran,15,30,0.5,10,23,2,3,3,4,15,30,0,0,0,0,15,30,0,0,,0,0,0,0,0.5
8b6e5dc2ba1edbe7,d6c3b730dc9f21a5,Mike Beltran,18,34,0.52,14,28,4,6,0,0,15,29,0,0,3,5,18,34,0,0,,1,0,0,3,0.52
be9bdec19b7e9ffe,a857acedb53ee959,Mark Smith,32,63,0.5,17,42,13,17,2,4,31,58,1,5,0,0,36,75,0,1,0.0,1,0,0,53,0.5
39d309957c5c210d,a857acedb53ee959,Mark Smith,13,23,0.56,8,18,2,2,3,3,12,20,1,2,0,1,16,26,0,1,0.0,1,0,0,18,0.56
1ae8f3c723aacff4,dd1df7f5a54fd9fc,Jason Herzog,37,91,0.4,17,63,14,18,6,10,32,84,5,7,0,0,37,91,1,4,0.25,0,0,0,28,0.4
e0c6edcb5b5d0b90,dd1df7f5a54fd9fc,Jason Herzog,85,162,0.52,59,122,9,14,17,26,64,132,14,19,7,11,125,210,2,5,0.4,0,0,0,155,0.52
d964a59c48381cb6,1de799f17556b501,Mike Beltran,82,137,0.59,45,96,14,18,23,23,81,133,0,2,1,2,85,141,1,3,0.33,0,0,0,49,0.59
710f0f8c5d5c9d41,1de799f17556b501,Mike Beltran,74,240,0.3,49,203,14,23,11,14,73,239,1,1,0,0,78,244,0,1,0.0,0,0,0,17,0.3
05fa626cb33d15b8,1ada4b9ee5810e0f,Chris Tognoni,53,175,0.3,13,109,25,44,15,22,52,174,1,1,0,0,66,192,1,4,0.25,0,1,0,46,0.3
6fd953151d981979,1ada4b9ee5810e0f,Chris Tognoni,74,137,0.54,54,114,10,13,10,10,68,130,5,6,1,1,77,142,2,3,0.66,0,0,0,80,0.54
814e5233e2acf2ee,206b8c14546d71f1,Jason Herzog,66,156,0.42,28,104,23,32,15,20,46,129,20,27,0,0,87,183,0,3,0.0,0,0,0,78,0.42
7d0a1968b38ca439,206b8c14546d71f1,Jason Herzog,55,139,0.39,42,117,13,22,0,0,46,118,9,19,0,2,59,146,1,2,0.5,0,0,0,23,0.39
056c493bbd76a918,b959e2c1d16ff832,Jason Herzog,67,133,0.5,40,100,12,18,15,15,67,132,0,1,0,0,67,133,0,3,0.0,0,0,0,0,0.5
efb96bf3e9ada36f,b959e2c1d16ff832,Jason Herzog,84,178,0.47,46,133,14,21,24,24,82,176,2,2,0,0,84,178,0,1,0.0,0,0,0,0,0.47
2f181c0467965b98,0cdca4c22b8d3ab5,Mike Beltran,14,26,0.53,8,19,3,3,3,4,10,22,2,2,2,2,53,71,0,1,0.0,0,1,3,178,0.53
093e1f5bb73850be,0cdca4c22b8d3ab5,Mike Beltran,30,42,0.71,30,42,0,0,0,0,12,17,0,1,18,24,72,91,4,8,0.5,0,0,2,622,0.71
05339613bf8e9808,19c8092496e94b85,Keith Peterson,95,171,0.55,82,157,13,14,0,0,85,157,10,14,0,0,113,191,0,0,,0,1,0,78,0.55
ffd3224638c01b57,19c8092496e94b85,Keith Peterson,77,181,0.42,43,135,9,13,25,33,69,169,8,12,0,0,113,225,7,10,0.7,0,0,0,375,0.42
52ef95b5860fb28c,8ef7723b6a8b45e1,Kevin MacDonald,18,27,0.66,11,19,7,8,0,0,11,20,0,0,7,7,18,27,0,0,,1,0,0,6,0.66
a52bc1e62cf0b7c6,8ef7723b6a8b45e1,Kevin MacDonald,7,25,0.28,5,20,0,3,2,2,7,25,0,0,0,0,7,25,0,0,,0,0,0,0,0.28
a495f599e787614f,c0d8a231d2f1d1af,Jason Herzog,87,147,0.59,64,120,19,22,4,5,78,132,9,15,0,0,113,179,0,1,0.0,0,0,0,43,0.59
6add18754930182b,c0d8a231d2f1d1af,Jason Herzog,86,171,0.5,37,112,33,43,16,16,51,124,35,47,0,0,114,200,1,9,0.11,0,0,0,331,0.5
cd13728ae1151f46,08763e87e10b9709,Kevin MacDonald,14,31,0.45,10,26,2,3,2,2,10,26,1,2,3,3,17,39,2,4,0.5,0,1,0,66,0.45
6e8f1bcdda94ff45,08763e87e10b9709,Kevin MacDonald,15,30,0.5,14,28,0,1,1,1,12,27,3,3,0,0,15,30,0,0,,0,0,0,0,0.5
8fd808923cffff82,3ded9bfdfb75f39b,Jeff Hoiby,7,24,0.29,4,20,3,4,0,0,7,24,0,0,0,0,7,24,1,1,1.0,0,0,0,24,0.29
20bccc9bb4ceb23e,3ded9bfdfb75f39b,Jeff Hoiby,27,56,0.48,3,25,10,13,14,18,26,55,1,1,0,0,27,56,0,1,0.0,0,1,0,0,0.48
841695e02c99a521,e011819e721c4a2a,Jason Herzog,29,54,0.53,28,53,1,1,0,0,6,20,12,19,11,15,32,58,1,3,0.33,0,0,0,35,0.53
7eaa5e31c2dd86aa,e011819e721c4a2a,Jason Herzog,28,46,0.6,5,18,2,5,21,23,26,43,2,3,0,0,50,70,1,9,0.11,0,0,0,181,0.6
5987b2458f4b5290,bc6d70ab959dce70,Mike Beltran,11,21,0.52,9,19,1,1,1,1,9,18,1,2,1,1,18,29,1,3,0.33,1,0,0,76,0.52
bbab3baf66128ae2,bc6d70ab959dce70,Mike Beltran,20,36,0.55,12,27,7,7,1,2,20,36,0,0,0,0,21,38,0,0,,0,0,0,1,0.55
0f1efce7d2571d10,615f7f894bafad82,Kevin MacDonald,5,19,0.26,0,12,3,5,2,2,5,19,0,0,0,0,21,36,0,0,,0,0,0,0,0.26
32c3ee378671a5d9,615f7f894bafad82,Kevin MacDonald,39,52,0.75,37,50,1,1,1,1,3,8,0,0,36,44,102,121,2,4,0.5,0,1,0,441,0.75
49d2a08964c5eb11,e9dfc2f009a77a8d,Keith Peterson,20,42,0.47,15,35,4,6,1,1,13,30,6,11,1,1,24,46,0,0,,2,0,0,36,0.47
9508cc6184cb2450,e9dfc2f009a77a8d,Keith Peterson,5,13,0.38,1,5,1,3,3,5,5,13,0,0,0,0,6,16,0,0,,0,0,0,0,0.38
476fe566d2df676e,b6475543ab6d20c9,Jeff Hoiby,16,41,0.39,11,36,3,3,2,2,16,40,0,0,0,1,16,41,0,0,,1,0,0,2,0.39
09a4447655fd4b7b,b6475543ab6d20c9,Jeff Hoiby,9,22,0.4,4,16,0,1,5,5,9,22,0,0,0,0,9,22,0,0,,0,0,0,0,0.4
13a0275fa13c4d26,365e2d891b98b86d,Herb Dean,98,201,0.48,59,157,20,23,19,21,69,161,20,25,9,15,109,215,1,3,0.33,2,0,0,129,0.48
d1c65d2cf2925ddd,365e2d891b98b86d,Herb Dean,93,221,0.42,65,188,21,25,7,8,85,208,8,12,0,1,95,225,0,3,0.0,2,0,0,17,0.42
751de04455cfaac0,68913a422f548ccc,Dan Miragliotta,38,134,0.28,27,110,5,11,6,13,35,128,3,6,0,0,38,134,0,0,,0,0,0,0,0.28
52c2ae6d2f2d2613,68913a422f548ccc,Dan Miragliotta,74,133,0.55,53,104,5,9,16,20,74,133,0,0,0,0,75,134,0,8,0.0,0,0,0,0,0.55
4144798612ef96e5,f5386c98fea7f5d4,Chris Tognoni,7,15,0.46,5,13,2,2,0,0,6,12,0,0,1,3,7,15,0,0,,1,0,0,3,0.46
a817e238b2747404,f5386c98fea7f5d4,Chris Tognoni,1,16,0.06,1,12,0,4,0,0,1,16,0,0,0,0,1,16,0,0,,0,0,0,0,0.06
eb393afdbe3293d5,ce1436a9b58902a7,Mark Smith,26,42,0.61,14,29,5,5,7,8,24,39,2,3,0,0,26,43,0,0,,0,0,0,0,0.61
ff62013d2fce6d13,ce1436a9b58902a7,Mark Smith,13,46,0.28,9,35,2,7,2,4,12,44,1,2,0,0,14,49,0,0,,0,0,0,35,0.28
260e9e0d4954aea6,875b249ebe45a66b,Herb Dean,58,99,0.58,31,66,6,8,21,25,53,93,5,6,0,0,60,101,1,11,0.09,0,0,0,110,0.58
5f61780fe5e9b6d0,875b249ebe45a66b,Herb Dean,55,111,0.49,26,72,7,13,22,26,54,109,0,0,1,2,58,114,0,2,0.0,0,0,0,5,0.49
36e78278a77006d4,2a493f15e079a7ff,Dan Miragliotta,6,23,0.26,6,20,0,3,0,0,6,23,0,0,0,0,9,31,2,3,0.66,0,0,0,47,0.26
7d6ceff6747f2de2,2a493f15e079a7ff,Dan Miragliotta,21,40,0.52,14,29,6,7,1,4,14,30,0,0,7,10,22,42,0,0,,1,0,0,8,0.52
f0feeb2192937424,f4817d5cbe9be532,Mark Smith,86,158,0.54,40,96,40,55,6,7,63,131,16,19,7,8,103,176,2,6,0.33,0,0,0,271,0.54
8bd4200561c77a62,f4817d5cbe9be532,Mark Smith,70,138,0.5,41,101,19,23,10,14,61,128,9,10,0,0,77,146,0,2,0.0,0,0,0,3,0.5
83455a9d17f57dae,2ae33fce63a75df9,Chris Tognoni,11,30,0.36,6,20,5,10,0,0,9,28,1,1,1,1,60,96,11,19,0.57,0,0,0,562,0.36
c051c2e12d692b8a,2ae33fce63a75df9,Chris Tognoni,35,87,0.4,26,75,4,5,5,7,31,76,3,10,1,1,41,95,2,5,0.4,0,2,0,74,0.4
01641ba5df0c69b0,7b9f169016746f81,Herb Dean,35,72,0.48,20,50,0,5,15,17,35,71,0,1,0,0,35,72,4,5,0.8,0,2,0,102,0.48
2558ae2e5671e318,7b9f169016746f81,Herb Dean,20,90,0.22,8,54,2,13,10,23,20,90,0,0,0,0,23,94,0,0,,0,0,0,23,0.22
37098a6e6c27fb66,07b357090cc91c2c,Mark Smith,40,86,0.46,30,74,8,10,2,2,36,81,4,5,0,0,42,90,2,4,0.5,0,3,2,187,0.46
7478b7f959ba61f5,07b357090cc91c2c,Mark Smith,40,97,0.41,29,81,2,3,9,13,37,94,3,3,0,0,52,110,3,4,0.75,0,1,2,173,0.41
1a9480fc288e55d7,3b2a24db4eeaeede,Dan Miragliotta,1,2,0.5,1,2,0,0,0,0,1,2,0,0,0,0,3,4,0,0,,0,0,0,0,0.5
f5779a2303ed76ec,3b2a24db4eeaeede,Dan Miragliotta,1,3,0.33,0,2,0,0,1,1,1,3,0,0,0,0,5,9,1,2,0.5,0,1,0,58,0.33
86d9dbe1bfcbade7,58668a0736602842,Chris Tognoni,54,138,0.39,17,86,9,18,28,34,51,134,3,4,0,0,57,145,1,2,0.5,0,0,0,99,0.39
e3964ece586e0635,58668a0736602842,Chris Tognoni,73,199,0.36,54,176,11,13,8,10,73,198,0,1,0,0,75,201,0,1,0.0,0,0,0,0,0.36
0d7b51c9d2649a6e,d13849f49f99bf01,Marc Goddard,147,314,0.46,50,193,45,59,52,62,147,314,0,0,0,0,149,316,1,2,0.5,0,0,0,5,0.46
0d8011111be000b2,d13849f49f99bf01,Marc Goddard,128,263,0.48,90,212,29,41,9,10,128,263,0,0,0,0,128,263,0,0,,0,0,0,0,0.48
1ebe20ebbfa15e29,03c2a836d033be8f,Mike Beltran,53,87,0.6,32,56,16,21,5,10,29,62,11,11,13,14,232,299,1,3,0.33,0,1,0,654,0.6
b08012bbe542592a,03c2a836d033be8f,Mike Beltran,12,36,0.33,1,16,2,6,9,14,10,33,2,3,0,0,63,95,1,15,0.06,0,0,0,356,0.33
e13abac8089a801a,8435f90fbd50c7a5,Rich Mitchell,0,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0.0
17923f676f100e16,8435f90fbd50c7a5,Rich Mitchell,8,9,0.88,5,6,3,3,0,0,1,2,3,3,4,4,9,10,0,1,0.0,1,0,0,11,0.88
70e1f8a821b72c8b,de85ef2fd4769070,Marc Goddard,106,209,0.5,93,190,8,10,5,9,77,170,11,13,18,26,139,247,0,3,0.0,1,0,0,232,0.5
69898645d600abdb,de85ef2fd4769070,Marc Goddard,89,141,0.63,36,76,24,29,29,36,85,136,4,5,0,0,95,148,1,2,0.5,0,0,0,29,0.63
a845f0735bc67405,4ce53d8a26693f06,Mike Beltran,68,184,0.36,39,146,24,33,5,5,56,169,12,15,0,0,95,215,0,0,,0,0,0,40,0.36
3920d0cc288f9b0d,4ce53d8a26693f06,Mike Beltran,59,146,0.4,17,92,19,28,23,26,47,132,11,13,1,1,64,152,1,6,0.16,0,0,0,136,0.4
a9da3158dd2c2b5a,c35a53be30bfd066,Rich Mitchell,34,48,0.7,22,35,5,6,7,7,13,22,5,6,16,20,39,55,0,1,0.0,1,0,0,140,0.7
f2f140ce7532e327,c35a53be30bfd066,Rich Mitchell,39,61,0.63,26,44,6,9,7,8,23,45,3,3,13,13,96,123,4,7,0.57,0,2,0,379,0.63
6c3b2525436cf5d4,64641156360b1b81,Marc Goddard,69,175,0.39,43,130,11,23,15,22,63,163,5,11,1,1,111,236,1,8,0.12,0,3,0,121,0.39
19c591115a58982c,64641156360b1b81,Marc Goddard,66,118,0.55,20,67,26,31,20,20,61,106,1,4,4,8,92,163,0,0,,0,1,0,191,0.55
2997e7fe3c9d3d4a,946cae1beed2baec,Mike Beltran,103,181,0.56,38,99,21,32,44,50,102,177,0,1,1,3,104,182,2,2,1.0,0,0,0,3,0.56
7138a15258dabf20,946cae1beed2baec,Mike Beltran,31,64,0.48,11,30,12,19,8,15,30,63,1,1,0,0,31,64,0,1,0.0,0,0,0,0,0.48
ed7d329d7c29428d,c7fadbdfdc14c282,Jim Perdios,38,127,0.29,18,91,12,27,8,9,35,122,3,5,0,0,40,131,0,8,0.0,0,0,0,0,0.29
4a6dff1b260bcf61,c7fadbdfdc14c282,Jim Perdios,41,79,0.51,18,53,19,22,4,4,35,70,5,7,1,2,65,110,1,2,0.5,0,0,0,302,0.51
a13d755965a4ec9f,1f70a4516a70abf2,Steve Perceval,125,241,0.51,108,220,4,8,13,13,125,241,0,0,0,0,126,243,0,0,,1,0,1,18,0.51
aebaa8cec15b083d,1f70a4516a70abf2,Steve Perceval,59,209,0.28,47,194,10,11,2,4,58,205,1,4,0,0,59,209,1,4,0.25,0,0,0,6,0.28
f782f953bfe7b5f2,8bc8bb0021337de7,Rich Mitchell,85,192,0.44,52,151,28,34,5,7,83,190,2,2,0,0,89,197,0,0,,1,0,0,9,0.44
dda15dbfafb792df,8bc8bb0021337de7,Rich Mitchell,67,168,0.39,32,112,17,34,18,22,66,166,1,2,0,0,71,173,0,0,,0,0,0,0,0.39
17734443a833cdf7,4218d1d1ce6d322c,Jim Perdios,6,7,0.85,2,3,1,1,3,3,5,6,0,0,1,1,6,7,0,0,,1,0,0,1,0.85
a72a2a769fa5a2be,4218d1d1ce6d322c,Jim Perdios,0,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0.0
1338e2c7480bdf9e,85e79748b75eb30e,Marc Goddard,26,50,0.52,9,28,6,8,11,14,26,50,0,0,0,0,32,56,0,1,0.0,0,0,0,0,0.52
881bf86d4cba8578,85e79748b75eb30e,Marc Goddard,15,31,0.48,9,21,0,3,6,7,10,25,0,0,5,6,18,34,0,3,0.0,1,0,0,44,0.48
06734ca9d88dec3a,426e7a3de68117b0,Jason Herzog,38,87,0.43,8,42,17,20,13,25,34,82,4,5,0,0,50,102,0,0,,0,0,0,40,0.43
a67d071163962af8,426e7a3de68117b0,Jason Herzog,43,75,0.57,23,53,11,12,9,10,38,69,5,6,0,0,47,81,0,1,0.0,0,0,0,50,0.57
f14cf73e51b29254,3c00f34f20c8a189,Mark Smith,25,60,0.41,21,55,2,3,2,2,25,60,0,0,0,0,145,208,2,2,1.0,0,0,0,377,0.41
2cd428e9606856fd,3c00f34f20c8a189,Mark Smith,17,55,0.3,7,43,3,3,7,9,17,55,0,0,0,0,23,63,0,0,,0,0,0,0,0.3
0fd5f4b838e890cc,70b8dca3addcf4de,Kerry Hatley,38,79,0.48,18,54,13,17,7,8,37,76,1,3,0,0,69,111,1,9,0.11,0,0,0,58,0.48
18d01f7f8338ae72,70b8dca3addcf4de,Kerry Hatley,43,94,0.45,24,63,11,18,8,13,31,74,2,5,10,15,68,125,3,5,0.6,0,1,0,432,0.45
1e4f273069fb9e85,775788423f5eeb99,Chris Tognoni,35,56,0.62,29,50,5,5,1,1,20,33,5,6,10,17,58,83,4,7,0.57,0,0,2,431,0.62
fb3e61720be4690c,775788423f5eeb99,Chris Tognoni,20,35,0.57,13,26,5,6,2,3,13,24,2,2,5,9,30,49,1,8,0.12,0,1,3,239,0.57
8d11d9c13e2ccdf7,940f586104bf8bc8,Marc Goddard,32,92,0.34,23,79,8,12,1,1,22,73,6,6,4,13,79,176,2,2,1.0,0,0,0,336,0.34
7facc9c45d792985,940f586104bf8bc8,Marc Goddard,31,66,0.46,5,30,16,21,10,15,14,44,17,22,0,0,57,97,0,6,0.0,0,0,0,215,0.46
6747ccd6d1acd266,43bbaf06603b0f0c,Jason Herzog,14,32,0.43,9,27,5,5,0,0,13,30,1,2,0,0,14,32,0,0,,1,0,0,1,0.43
764d39074a352e33,43bbaf06603b0f0c,Jason Herzog,19,34,0.55,4,18,7,8,8,8,18,31,1,3,0,0,19,35,1,1,1.0,0,0,0,8,0.55
809bd1a871491508,e97e71a593e4c28d,Jason Herzog,54,69,0.78,53,67,1,2,0,0,8,18,0,0,46,51,69,90,0,0,,0,1,1,60,0.78
38c626ca912c7bac,e97e71a593e4c28d,Jason Herzog,4,13,0.3,3,9,0,3,1,1,4,13,0,0,0,0,4,13,1,2,0.5,0,0,0,8,0.3
a9e260472d321361,91bf33ada75d6061,Mark Smith,56,105,0.53,23,66,20,26,13,13,48,94,8,10,0,1,164,229,3,5,0.6,0,0,0,431,0.53
cc8c623cca88f54f,91bf33ada75d6061,Mark Smith,37,72,0.51,23,53,8,12,6,7,30,64,7,8,0,0,41,76,0,0,,0,1,0,0,0.51
fb37795db81f93f3,750257171ad29a2c,Kerry Hatley,46,66,0.69,42,60,1,2,3,4,9,18,3,4,34,44,59,86,3,8,0.37,0,0,0,258,0.69
11583163f45c7b31,750257171ad29a2c,Kerry Hatley,34,52,0.65,19,37,7,7,8,8,29,45,3,4,2,3,47,71,0,1,0.0,0,0,1,133,0.65
3329d692aea4dc28,984ce1062186f3ce,Chris Tognoni,44,87,0.5,25,65,3,4,16,18,40,81,0,0,4,6,52,103,1,1,1.0,0,0,0,57,0.5
f41b9f5efc7162d6,984ce1062186f3ce,Chris Tognoni,69,123,0.56,43,94,0,0,26,29,68,122,1,1,0,0,69,123,0,1,0.0,0,0,0,0,0.56
275aca31f61ba28c,daef1691c7d6b1e4,Herb Dean,6,19,0.31,5,17,1,2,0,0,5,18,0,0,1,1,18,31,1,2,0.5,0,1,0,87,0.31
b6452706b373eea1,daef1691c7d6b1e4,Herb Dean,9,27,0.33,2,18,3,5,4,4,9,27,0,0,0,0,18,37,0,0,,0,0,0,0,0.33
c03520b5c88ed6b4,f39941b3743bf18c,Jason Herzog,111,259,0.42,71,207,30,37,10,15,88,219,22,37,1,3,142,293,7,30,0.23,0,0,0,142,0.42
2b6fc1c02736833d,f39941b3743bf18c,Jason Herzog,104,237,0.43,76,199,22,30,6,8,92,219,12,18,0,0,113,246,2,15,0.13,0,0,0,97,0.43
009341ed974bad72,959fea398ffa5778,Mike Beltran,97,165,0.58,73,132,19,23,5,10,71,129,10,13,16,23,101,170,0,0,,2,0,0,22,0.58
5444c5a201d3ee5a,959fea398ffa5778,Mike Beltran,81,177,0.45,55,145,24,29,2,3,68,158,13,19,0,0,84,180,0,0,,0,0,0,0,0.45
41e83a89929d1327,54d48b33e7240452,Jason Herzog,23,31,0.74,20,27,1,2,2,2,7,12,4,6,12,13,36,49,1,1,1.0,0,0,1,108,0.74
e2f6b2769aaedd6c,54d48b33e7240452,Jason Herzog,15,28,0.53,14,27,1,1,0,0,2,7,0,0,13,21,34,47,1,1,1.0,0,0,1,128,0.53
3a46b268013afede,69d63c057aebffaf,Frank Trigg,11,13,0.84,10,12,1,1,0,0,1,2,1,1,9,10,27,32,0,0,,0,0,0,0,0.84
d549cefc7c54ab78,69d63c057aebffaf,Frank Trigg,12,21,0.57,11,20,1,1,0,0,0,0,0,0,12,21,26,35,2,2,1.0,0,1,0,205,0.57
6e743a33d56bdaa4,d14f98b24691d082,Herb Dean,49,84,0.58,39,74,7,7,3,3,37,67,7,10,5,7,59,95,1,1,1.0,0,0,0,85,0.58
b9f28e7045fdfce7,d14f98b24691d082,Herb Dean,62,85,0.72,59,81,2,3,1,1,18,30,5,5,39,50,91,115,8,15,0.53,0,2,0,583,0.72
23dec7c47cb418f8,938081fae11dcbbf,Blake Grice,13,24,0.54,13,22,0,2,0,0,1,7,1,1,11,16,22,35,0,0,,0,0,0,0,0.54
3bc3f60b21cddc6a,938081fae11dcbbf,Blake Grice,21,26,0.8,16,19,3,4,2,3,3,6,0,0,18,20,52,59,1,2,0.5,0,0,0,134,0.8
ef5dcb10d2bd4b0f,a6db8eb1fb3eebf2,Mike Beltran,47,71,0.66,39,63,5,5,3,3,19,34,11,11,17,26,59,85,0,0,,0,2,1,84,0.66
07a74004d964c7f4,a6db8eb1fb3eebf2,Mike Beltran,20,28,0.71,18,25,2,3,0,0,13,21,0,0,7,7,28,37,1,1,1.0,0,0,0,220,0.71
99bd51917728c25d,aa3fca085d476636,Frank Trigg,56,98,0.57,51,91,3,5,2,2,19,47,7,8,30,43,195,269,6,11,0.54,0,0,0,650,0.57
f53d4f21d1b5f2dc,aa3fca085d476636,Frank Trigg,41,61,0.67,31,48,6,9,4,4,31,51,6,6,4,4,84,113,0,0,,0,0,0,20,0.67
351c4ec637380ad5,340fcdcabc49f142,Mike Beltran,53,112,0.47,20,67,6,11,27,34,49,105,2,5,2,2,120,182,0,0,,0,0,0,0,0.47
06e4245d16fc5315,340fcdcabc49f142,Mike Beltran,62,131,0.47,28,87,11,17,23,27,56,121,2,3,4,7,81,155,2,8,0.25,0,0,0,255,0.47
d8c811df0386d5e8,e5e3d396a9b1c5ae,Jason Herzog,31,73,0.42,10,44,8,9,13,20,28,70,3,3,0,0,39,82,0,1,0.0,0,1,0,101,0.42
a54660deb6a8489c,e5e3d396a9b1c5ae,Jason Herzog,37,90,0.41,20,65,9,12,8,13,32,76,4,7,1,7,73,130,0,1,0.0,1,0,0,157,0.41
cd3d7e37ff2d679c,95ba27bea09cd84e,Frank Trigg,78,144,0.54,30,86,24,32,24,26,60,120,18,22,0,2,113,187,1,9,0.11,0,0,0,116,0.54
b6c37948cb226e8c,95ba27bea09cd84e,Frank Trigg,81,139,0.58,64,117,8,11,9,11,48,99,16,20,17,20,97,155,2,3,0.66,1,0,0,150,0.58
f00ac08ab056af5d,e294a1e5723011db,Blake Grice,42,75,0.56,35,68,5,5,2,2,27,55,2,2,13,18,100,138,3,6,0.5,0,0,0,409,0.56
b62d5280966b2460,e294a1e5723011db,Blake Grice,42,69,0.6,20,40,9,14,13,15,25,50,5,6,12,13,86,117,1,4,0.25,0,0,0,181,0.6
7447e9f28508106a,f46308108eb9261a,Mark Smith,27,46,0.58,13,27,3,8,11,11,18,34,1,3,8,9,82,107,1,3,0.33,0,1,2,274,0.58
beecb672a279223e,f46308108eb9261a,Mark Smith,17,56,0.3,10,44,1,4,6,8,14,51,0,0,3,5,99,151,2,2,1.0,0,0,0,347,0.3
6d1bffff14897645,ce4fc800a7456d18,Kerry Hatley,76,175,0.43,57,151,8,11,11,13,72,165,0,0,4,10,76,175,0,0,,1,0,0,38,0.43
a53d30163304aa6e,ce4fc800a7456d18,Kerry Hatley,73,196,0.37,40,142,19,39,14,15,73,195,0,0,0,1,78,211,0,5,0.0,1,0,0,17,0.37
64d47ef881a437a4,a2a5809ed8a01b45,Mike Beltran,20,29,0.68,3,9,9,11,8,9,16,25,4,4,0,0,21,30,0,0,,1,0,0,3,0.68
eae431e70064e046,a2a5809ed8a01b45,Mike Beltran,17,33,0.51,13,29,4,4,0,0,9,21,4,5,4,7,19,35,0,2,0.0,1,0,0,91,0.51
5442f1bc4b47eaf3,aa38e39397dbea72,Mark Smith,142,261,0.54,107,204,30,52,5,5,142,261,0,0,0,0,146,265,0,0,,0,0,0,0,0.54
9d83f6da776ff7d6,aa38e39397dbea72,Mark Smith,130,307,0.42,91,266,14,16,25,25,124,300,4,5,2,2,133,310,1,6,0.16,1,0,0,49,0.42
5ec591b78349ba7e,03c1865919daeaa4,Chris Tognoni,44,82,0.53,32,68,12,14,0,0,32,66,8,12,4,4,55,93,2,4,0.5,0,2,2,200,0.53
d3f89fa685bd8420,03c1865919daeaa4,Chris Tognoni,23,50,0.46,12,34,9,11,2,5,17,43,5,6,1,1,32,60,3,18,0.16,0,0,0,341,0.46
64facb6cc564262d,32cc31b76b32ade1,Mike Beltran,13,17,0.76,12,16,0,0,1,1,5,8,0,0,8,9,13,17,0,0,,1,0,0,4,0.76
681399317dbf4701,32cc31b76b32ade1,Mike Beltran,2,3,0.66,1,2,1,1,0,0,2,3,0,0,0,0,2,3,0,0,,0,0,0,0,0.66
84f727cf0166d6f2,8a3281b0d7c168af,Kerry Hatley,8,14,0.57,3,8,3,4,2,2,7,11,0,2,1,1,8,15,0,0,,0,0,0,48,0.57
53c10176e3bc7416,8a3281b0d7c168af,Kerry Hatley,2,7,0.28,2,7,0,0,0,0,2,7,0,0,0,0,5,10,0,2,0.0,0,2,0,11,0.28
9384e71bca6c409d,8d68863242695224,Mark Smith,29,54,0.53,20,41,5,7,4,6,17,37,1,1,11,16,34,62,0,0,,1,0,0,26,0.53
260bd4cef10b033f,8d68863242695224,Mark Smith,6,15,0.4,2,8,1,2,3,5,6,15,0,0,0,0,6,15,0,0,,0,0,0,0,0.4
